# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
K10C3.4	WBGene00010731	K10C3.4b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K10C3.4	WBGene00010731	K10C3.4c	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K10C3.5	WBGene00010732	K10C3.5a.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
K10C3.5	WBGene00010732	K10C3.5b.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
K10C3.7	WBGene00195817	K10C3.7	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K10D2.10	WBGene00220017	K10D2.10	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K10D2.5	WBGene00019631	K10D2.5.1	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
K10D2.7	WBGene00019633	K10D2.7.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K10D6.4	WBGene00010744	K10D6.4a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K10D6.4	WBGene00010744	K10D6.4a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K10D6.4	WBGene00010744	K10D6.4b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K10G4.3	WBGene00010752	K10G4.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K11D12.12	WBGene00019651	K11D12.12.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
K11D12.14	WBGene00303069	K11D12.14.1	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
K11D12.9	WBGene00019649	K11D12.9.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
K11H12.1	WBGene00019658	K11H12.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.12	WBGene00044948	K11H12.12	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.13	WBGene00045051	K11H12.13	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.14	WBGene00196668	K11H12.14	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K11H12.6	WBGene00019662	K11H12.6a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.6	WBGene00019662	K11H12.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.7	WBGene00019663	K11H12.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.8	WBGene00019664	K11H12.8a.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.8	WBGene00019664	K11H12.8a.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.8	WBGene00019664	K11H12.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.8	WBGene00019664	K11H12.8c.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.8	WBGene00019664	K11H12.8d.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H12.9	WBGene00019665	K11H12.9a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K11H12.9	WBGene00019665	K11H12.9b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K11H12.9	WBGene00019665	K11H12.9c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K11H12.9	WBGene00019665	K11H12.9d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K11H12.t1	WBGene00023106	K11H12.t1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H3.10	WBGene00198138	K11H3.10	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K11H3.13	WBGene00201719	K11H3.13	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K11H3.3	WBGene00010780	K11H3.3.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K11H3.4	WBGene00010781	K11H3.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K12B6.8	WBGene00019672	K12B6.8	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
K12C11.1	WBGene00019673	K12C11.1a.1	protein_coding	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7
K12C11.1	WBGene00019673	K12C11.1b.1	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
K12C11.3	WBGene00019674	K12C11.3a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K12C11.3	WBGene00019674	K12C11.3b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K12C11.3	WBGene00019674	K12C11.3c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K12C11.6	WBGene00045052	K12C11.6.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K12C11.7	WBGene00045053	K12C11.7a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K12C11.7	WBGene00045053	K12C11.7b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K12D12.6	WBGene00045110	K12D12.6	snoRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
K12D12.7	WBGene00045111	K12D12.7	snoRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
K12D12.8	WBGene00045112	K12D12.8	snoRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
K12F2.3	WBGene00198264	K12F2.3	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
K12F2.4	WBGene00199968	K12F2.4	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K12F2.5	WBGene00201027	K12F2.5	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LLC1.120	WBGene00201403	LLC1.120	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LLC1.2	WBGene00010793	LLC1.2a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LLC1.2	WBGene00010793	LLC1.2b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LLC1.2	WBGene00010793	LLC1.2b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LLC1.2	WBGene00010793	LLC1.2c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LLC1.2	WBGene00010793	LLC1.2c.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LLC1.2	WBGene00010793	LLC1.2c.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LLC1.2	WBGene00010793	LLC1.2c.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M01A10.7	WBGene00197900	M01A10.7	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01A12.4	WBGene00044616	M01A12.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M01B12.4	WBGene00019697	M01B12.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
M01B12.4	WBGene00019697	M01B12.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
M01B12.4	WBGene00019697	M01B12.4c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
M01D7.10	WBGene00202110	M01D7.10	lincRNA	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
M01D7.11	WBGene00220027	M01D7.11	lincRNA	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
M01D7.9	WBGene00044897	M01D7.9.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
M01E5.4	WBGene00010807	M01E5.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01E5.8	WBGene00200096	M01E5.8	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01E5.t1	WBGene00014446	M01E5.t1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M01F1.3	WBGene00010809	M01F1.3.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
M01F1.3	WBGene00010809	M01F1.3.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
M01F1.3	WBGene00010809	M01F1.3.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
M01F1.4	WBGene00010810	M01F1.4a.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
M01F1.4	WBGene00010810	M01F1.4b.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
M01F1.8	WBGene00010814	M01F1.8a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
M01F1.8	WBGene00010814	M01F1.8b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
M01F1.9	WBGene00010815	M01F1.9.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
M01G5.1	WBGene00019715	M01G5.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
M01G5.10	WBGene00197831	M01G5.10	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M01G5.3	WBGene00019716	M01G5.3.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
M01H9.2	WBGene00019718	M01H9.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01H9.3	WBGene00019719	M01H9.3a.1	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M01H9.3	WBGene00019719	M01H9.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01H9.3	WBGene00019719	M01H9.3c.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M01H9.3	WBGene00019719	M01H9.3d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01H9.3	WBGene00019719	M01H9.3d.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01H9.3	WBGene00019719	M01H9.3e.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01H9.5	WBGene00019721	M01H9.5.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
M01H9.6	WBGene00195363	M01H9.6	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M01H9.7	WBGene00196280	M01H9.7	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M02B1.3	WBGene00010828	M02B1.3a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M02B1.3	WBGene00010828	M02B1.3a.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M02B1.3	WBGene00010828	M02B1.3b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M02B1.3	WBGene00010828	M02B1.3b.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M02B1.4	WBGene00010829	M02B1.4.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
M02F4.12	WBGene00202407	M02F4.12	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M02F4.t1	WBGene00023110	M02F4.t1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M02F4.t2	WBGene00023111	M02F4.t2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M03A8.6	WBGene00220028	M03A8.6	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M03C11.3	WBGene00010840	M03C11.3a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M03C11.3	WBGene00010840	M03C11.3b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M03C11.6	WBGene00010843	M03C11.6.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
M03C11.8	WBGene00010845	M03C11.8.1	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
M03D4.4	WBGene00019751	M03D4.4a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M03D4.4	WBGene00019751	M03D4.4b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M03D4.78	WBGene00220029	M03D4.78	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M03F4.6	WBGene00019759	M03F4.6.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M03F8.3	WBGene00019762	M03F8.3a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
M03F8.3	WBGene00019762	M03F8.3b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
M03F8.5	WBGene00019764	M03F8.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M03F8.7	WBGene00189957	M03F8.7.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.10	WBGene00198509	M04B2.10	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.11	WBGene00201005	M04B2.11	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M04B2.12	WBGene00201578	M04B2.12	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M04B2.13	WBGene00201711	M04B2.13	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.2	WBGene00010846	M04B2.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M04B2.7	WBGene00010849	M04B2.7a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7e	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7f.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7g.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7h.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7i.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7j.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04B2.7	WBGene00010849	M04B2.7k.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04C9.9	WBGene00198335	M04C9.9	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04F3.3	WBGene00019769	M04F3.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M04F3.5	WBGene00019771	M04F3.5a.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
M04F3.6	WBGene00044809	M04F3.6	pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M05D6.3	WBGene00010876	M05D6.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M05D6.5	WBGene00010878	M05D6.5a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
M05D6.5	WBGene00010878	M05D6.5b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
M05D6.6	WBGene00010879	M05D6.6.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M05D6.6	WBGene00010879	M05D6.6.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M05D6.6	WBGene00010879	M05D6.6.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M05D6.6	WBGene00010879	M05D6.6.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M106.2	WBGene00010910	M106.2.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
M106.6	WBGene00014447	M106.6	snoRNA	0	0	0	3	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
M106.8	WBGene00077658	M106.8.1	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
M110.10	WBGene00195142	M110.10.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
M110.12	WBGene00199397	M110.12	lincRNA	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
M110.13	WBGene00271655	M110.13	lincRNA	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
M110.3	WBGene00010913	M110.3.1	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
M110.7	WBGene00010915	M110.7.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
M110.8	WBGene00010916	M110.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M110.8	WBGene00010916	M110.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M110.9	WBGene00010917	M110.9.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M110.9	WBGene00010917	M110.9.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M117.1	WBGene00010918	M117.1a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M117.1	WBGene00010918	M117.1b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M117.10	WBGene00196581	M117.10	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M117.11	WBGene00199485	M117.11	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M117.12	WBGene00200601	M117.12	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M117.13	WBGene00202048	M117.13	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M117.3	WBGene00010919	M117.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M117.9	WBGene00195569	M117.9	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M142.3	WBGene00014809	M142.3	pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M142.5	WBGene00010922	M142.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M142.8	WBGene00043057	M142.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M142.8	WBGene00043057	M142.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M151.2	WBGene00019794	M151.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M151.3	WBGene00019795	M151.3.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
M151.4	WBGene00019796	M151.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M151.7	WBGene00019799	M151.7.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M151.9	WBGene00219238	M151.9	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M18.3	WBGene00010889	M18.3.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
M4.1	WBGene00019766	M4.1a.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
M4.1	WBGene00019766	M4.1b.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
M7.10	WBGene00010886	M7.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M7.15	WBGene00220032	M7.15	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M88.10	WBGene00198216	M88.10	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M88.11	WBGene00198404	M88.11	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M88.3	WBGene00010906	M88.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M88.4	WBGene00010907	M88.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M88.9	WBGene00195340	M88.9	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MTCE.1	WBGene00014450	MTCE.1	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCE.10	WBGene00014457	MTCE.10	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
MTCE.13	WBGene00014458	MTCE.13	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
MTCE.14	WBGene00014459	MTCE.14	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
MTCE.15	WBGene00014460	MTCE.15	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
MTCE.17	WBGene00014461	MTCE.17	protein_coding	0	1	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	5
MTCE.18	WBGene00014462	MTCE.18	protein_coding	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6
MTCE.19	WBGene00014463	MTCE.19	protein_coding	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6
