# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
C31B8.1	WBGene00016279	C31B8.1.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C31B8.16	WBGene00044602	C31B8.16.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C31C9.7	WBGene00007841	C31C9.7.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C31C9.7	WBGene00007841	C31C9.7.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C31E10.5	WBGene00007846	C31E10.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C31E10.6	WBGene00007847	C31E10.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C31H1.8	WBGene00016291	C31H1.8a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C31H1.8	WBGene00016291	C31H1.8b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C31H1.8	WBGene00016291	C31H1.8c.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C31H1.8	WBGene00016291	C31H1.8d.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C31H1.97	WBGene00199354	C31H1.97	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C31H1.98	WBGene00202390	C31H1.98	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C32D5.1	WBGene00016310	C32D5.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C32D5.10	WBGene00016317	C32D5.10.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C32D5.11	WBGene00016318	C32D5.11.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C32D5.12	WBGene00016319	C32D5.12.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
C32D5.17	WBGene00199110	C32D5.17	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C32D5.18	WBGene00200080	C32D5.18	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C32D5.8	WBGene00016316	C32D5.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C32D5.8	WBGene00016316	C32D5.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C33A11.5	WBGene00195798	C33A11.5	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C33A12.1	WBGene00007880	C33A12.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C33E10.10	WBGene00016350	C33E10.10.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C33E10.8	WBGene00016349	C33E10.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C33E10.9	WBGene00023248	C33E10.9	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C33F10.11	WBGene00016357	C33F10.11a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C33F10.11	WBGene00016357	C33F10.11b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C33F10.11	WBGene00016357	C33F10.11b.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C33F10.8	WBGene00016356	C33F10.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C33G3.5	WBGene00007905	C33G3.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C33G3.6	WBGene00007906	C33G3.6.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C33G3.8	WBGene00195937	C33G3.8	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C33H5.13	WBGene00016379	C33H5.13a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C33H5.13	WBGene00016379	C33H5.13b	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C33H5.13	WBGene00016379	C33H5.13c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C34B4.2	WBGene00007907	C34B4.2a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34B4.2	WBGene00007907	C34B4.2a.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34B4.2	WBGene00007907	C34B4.2a.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34B4.2	WBGene00007907	C34B4.2b	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C34B4.4	WBGene00007909	C34B4.4.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34B7.1	WBGene00007911	C34B7.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C34B7.2	WBGene00007912	C34B7.2.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C34C6.10	WBGene00206355	C34C6.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C34C6.3	WBGene00007916	C34C6.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C34C6.4	WBGene00007917	C34C6.4.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C34D10.2	WBGene00016407	C34D10.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C34D10.2	WBGene00016407	C34D10.2a.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C34D10.2	WBGene00016407	C34D10.2b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C34D10.2	WBGene00016407	C34D10.2b.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C34D10.3	WBGene00196645	C34D10.3	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C34D10.4	WBGene00201065	C34D10.4	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C34D10.5	WBGene00303044	C34D10.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C34E10.10	WBGene00016411	C34E10.10.1	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
C34E10.12	WBGene00303005	C34E10.12a.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
C34E10.12	WBGene00303005	C34E10.12b.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
C34F11.8	WBGene00016417	C34F11.8.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H4.5	WBGene00016427	C34H4.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C35B1.10	WBGene00201546	C35B1.10	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C35B1.2	WBGene00016432	C35B1.2a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C35B1.2	WBGene00016432	C35B1.2b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C35B1.2	WBGene00016432	C35B1.2c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C35B1.7	WBGene00016436	C35B1.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C35B1.t1	WBGene00023249	C35B1.t1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C35C5.8	WBGene00007957	C35C5.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C35C5.8	WBGene00007957	C35C5.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C35C5.9	WBGene00007958	C35C5.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C35C5.9	WBGene00007958	C35C5.9.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C35D10.1	WBGene00016439	C35D10.1.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C35D10.18	WBGene00195691	C35D10.18	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C35E7.5	WBGene00016457	C35E7.5a.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
C35E7.5	WBGene00016457	C35E7.5a.2	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
C35E7.5	WBGene00016457	C35E7.5b.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
C35E7.6	WBGene00016458	C35E7.6.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
C35E7.8	WBGene00016460	C35E7.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C35E7.9	WBGene00016461	C35E7.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C35E7.t1	WBGene00022953	C35E7.t1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C36A4.4	WBGene00007965	C36A4.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C36B1.11	WBGene00007978	C36B1.11.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
C36B1.9	WBGene00007976	C36B1.9.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C36E6.11	WBGene00201198	C36E6.11	lincRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
C36E6.2	WBGene00016490	C36E6.2.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C36E8.10	WBGene00201111	C36E8.10	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C36E8.4	WBGene00007983	C36E8.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C37C3.1	WBGene00016495	C37C3.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C37C3.1	WBGene00016495	C37C3.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C37C3.1	WBGene00016495	C37C3.1b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C37C3.1	WBGene00016495	C37C3.1b.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C37C3.10	WBGene00016502	C37C3.10.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C37C3.16	WBGene00219851	C37C3.16	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C37C3.17	WBGene00235308	C37C3.17.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C37C3.18	WBGene00303000	C37C3.18a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C37C3.18	WBGene00303000	C37C3.18b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C37C3.2	WBGene00016496	C37C3.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C37C3.9	WBGene00016501	C37C3.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C37E2.2	WBGene00007994	C37E2.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C37E2.2	WBGene00007994	C37E2.2b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C37H5.14	WBGene00045308	C37H5.14a.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
C37H5.14	WBGene00045308	C37H5.14b.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
C37H5.15	WBGene00199132	C37H5.15	lincRNA	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
C37H5.16	WBGene00201966	C37H5.16	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
C37H5.5	WBGene00016508	C37H5.5.1	protein_coding	1	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
C37H5.5	WBGene00016508	C37H5.5.2	protein_coding	1	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
C38C3.10	WBGene00045390	C38C3.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C38C3.3	WBGene00016512	C38C3.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C38C3.3	WBGene00016512	C38C3.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C38C3.6	WBGene00016514	C38C3.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C39B10.3	WBGene00008023	C39B10.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C39B10.4	WBGene00008024	C39B10.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C39B10.5	WBGene00008025	C39B10.5.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C39B5.6	WBGene00016524	C39B5.6.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
C39E6.12	WBGene00200151	C39E6.12	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C39E9.11	WBGene00008034	C39E9.11.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C39E9.12	WBGene00008035	C39E9.12.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C39E9.18	WBGene00199305	C39E9.18a	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C39E9.18	WBGene00199305	C39E9.18b	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C39E9.18	WBGene00199305	C39E9.18c	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C39E9.19	WBGene00201878	C39E9.19	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C41C4.16	WBGene00219852	C41C4.16	snoRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C41C4.17	WBGene00219853	C41C4.17	snoRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C41C4.18	WBGene00219854	C41C4.18	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C41C4.19	WBGene00219855	C41C4.19	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C41C4.20	WBGene00219856	C41C4.20	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C41D11.10	WBGene00195180	C41D11.10.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C41D11.3	WBGene00016562	C41D11.3a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C41D11.3	WBGene00016562	C41D11.3b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C41D11.3	WBGene00016562	C41D11.3b.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C41D11.3	WBGene00016562	C41D11.3c.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C41D11.3	WBGene00016562	C41D11.3c.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C41D11.3	WBGene00016562	C41D11.3d.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C41D11.3	WBGene00016562	C41D11.3d.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C41G7.3	WBGene00008061	C41G7.3.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C41G7.9	WBGene00077771	C41G7.9a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C41G7.9	WBGene00077771	C41G7.9a.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C41G7.9	WBGene00077771	C41G7.9b.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
C42C1.12	WBGene00016590	C42C1.12.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C42C1.19	WBGene00302978	C42C1.19a.1	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
C42C1.19	WBGene00302978	C42C1.19b.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
C42C1.3	WBGene00016581	C42C1.3a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C42C1.3	WBGene00016581	C42C1.3b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C42C1.8	WBGene00016586	C42C1.8.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C42C1.8	WBGene00016586	C42C1.8.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C42C1.9	WBGene00016587	C42C1.9a.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
C42C1.9	WBGene00016587	C42C1.9b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C42D4.1	WBGene00016594	C42D4.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C42D4.1	WBGene00016594	C42D4.1.2	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C42D4.13	WBGene00016598	C42D4.13a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C42D4.13	WBGene00016598	C42D4.13b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C42D4.17	WBGene00200429	C42D4.17	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C42D4.18	WBGene00206380	C42D4.18.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C42D8.1	WBGene00016599	C42D8.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C42D8.1	WBGene00016599	C42D8.1.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C42D8.1	WBGene00016599	C42D8.1.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C42D8.13	WBGene00197286	C42D8.13	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C43C3.8	WBGene00198229	C43C3.8	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C43E11.12	WBGene00016609	C43E11.12a.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C43E11.12	WBGene00016609	C43E11.12b.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C43E11.5	WBGene00016605	C43E11.5.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C44B12.3	WBGene00016637	C44B12.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C44B12.9	WBGene00044462	C44B12.9.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C44C1.1	WBGene00016641	C44C1.1.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C44C10.10	WBGene00008090	C44C10.10.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C44C10.12	WBGene00044133	C44C10.12.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C44C10.13	WBGene00194841	C44C10.13		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C44C10.5	WBGene00008086	C44C10.5.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C44C10.7	WBGene00008088	C44C10.7.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C44E4.10	WBGene00200262	C44E4.10	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C44E4.5	WBGene00016654	C44E4.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C45B2.6	WBGene00016661	C45B2.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C45G3.3	WBGene00001590	C45G3.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C45G9.6	WBGene00016677	C45G9.6a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C45G9.6	WBGene00016677	C45G9.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C46C2.2	WBGene00008110	C46C2.2.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C46C2.2	WBGene00008110	C46C2.2.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C46C2.3	WBGene00008111	C46C2.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C46F11.4	WBGene00008119	C46F11.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C46F11.4	WBGene00008119	C46F11.4.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C46F11.5	WBGene00008120	C46F11.5a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C46F11.5	WBGene00008120	C46F11.5b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C46H3.2	WBGene00016725	C46H3.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C47B2.2	WBGene00008131	C47B2.2.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C47B2.2	WBGene00008131	C47B2.2.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C47D12.9	WBGene00196859	C47D12.9	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C47E12.10	WBGene00008153	C47E12.10a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C47E12.10	WBGene00008153	C47E12.10b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C47E12.11	WBGene00008154	C47E12.11a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C47E12.11	WBGene00008154	C47E12.11b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C47E12.12	WBGene00008155	C47E12.12.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C47E12.13	WBGene00008156	C47E12.13a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C47E12.13	WBGene00008156	C47E12.13b	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
