# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
F22D6.8	WBGene00043279	F22D6.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F22D6.9	WBGene00009054	F22D6.9.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
F22F1.5	WBGene00197513	F22F1.5	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F22F1.6	WBGene00198544	F22F1.6	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22F1.7	WBGene00199108	F22F1.7	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22F1.8	WBGene00200082	F22F1.8	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22F1.9	WBGene00201174	F22F1.9	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F22F1.t2	WBGene00023004	F22F1.t2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22F1.t3	WBGene00023005	F22F1.t3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22F1.t4	WBGene00023006	F22F1.t4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22F1.t5	WBGene00023007	F22F1.t5	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
F22F1.t6	WBGene00023008	F22F1.t6	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F22F1.t7	WBGene00023009	F22F1.t7	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22F1.t8	WBGene00023010	F22F1.t8	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F22F1.t9	WBGene00023011	F22F1.t9	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F22F4.4	WBGene00017717	F22F4.4.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22F4.5	WBGene00017718	F22F4.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F22F4.9	WBGene00271606	F22F4.9.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F22G12.4	WBGene00009064	F22G12.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F22G12.5	WBGene00009065	F22G12.5a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F22G12.5	WBGene00009065	F22G12.5c.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F22G12.t1	WBGene00014344	F22G12.t1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23C8.13	WBGene00017741	F23C8.13a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23C8.13	WBGene00017741	F23C8.13b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23C8.13	WBGene00017741	F23C8.13c.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23C8.14	WBGene00255457	F23C8.14a.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F23C8.14	WBGene00255457	F23C8.14b.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F23C8.3	WBGene00017732	F23C8.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23C8.3	WBGene00017732	F23C8.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23C8.5	WBGene00017734	F23C8.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23C8.5	WBGene00017734	F23C8.5a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23C8.5	WBGene00017734	F23C8.5b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23C8.7	WBGene00017736	F23C8.7.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23C8.8	WBGene00017737	F23C8.8.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F23F1.10	WBGene00017750	F23F1.10.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F23F1.7	WBGene00017748	F23F1.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23F12.12	WBGene00017756	F23F12.12.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
F23F12.13	WBGene00044455	F23F12.13.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23F12.15	WBGene00197504	F23F12.15	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23F12.16	WBGene00197506	F23F12.16	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23F12.3	WBGene00017751	F23F12.3.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F23H11.2	WBGene00017758	F23H11.2.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F23H12.11	WBGene00050938	F23H12.11	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23H12.12	WBGene00195880	F23H12.12	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23H12.13	WBGene00196163	F23H12.13	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23H12.14	WBGene00196659	F23H12.14	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23H12.16	WBGene00198340	F23H12.16	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23H12.19	WBGene00201560	F23H12.19	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23H12.20	WBGene00202269	F23H12.20	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F23H12.21	WBGene00219416	F23H12.21	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23H12.3	WBGene00009093	F23H12.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23H12.3	WBGene00009093	F23H12.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F23H12.5	WBGene00009094	F23H12.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25A2.1	WBGene00017764	F25A2.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25B3.2	WBGene00009099	F25B3.2.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
F25B5.3	WBGene00017775	F25B5.3a.1	protein_coding	0	0	0	5	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
F25B5.3	WBGene00017775	F25B5.3b.1	protein_coding	0	0	0	5	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
F25B5.3	WBGene00017775	F25B5.3c.1	protein_coding	0	0	0	5	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
F25B5.3	WBGene00017775	F25B5.3c.2	protein_coding	0	0	0	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
F25B5.3	WBGene00017775	F25B5.3c.3	protein_coding	0	0	0	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
F25B5.3	WBGene00017775	F25B5.3d.1	protein_coding	0	0	0	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
F25B5.3	WBGene00017775	F25B5.3e.1	protein_coding	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
F25B5.5	WBGene00017776	F25B5.5.1	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
F25B5.6	WBGene00017777	F25B5.6a.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F25B5.6	WBGene00017777	F25B5.6b.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F25B5.6	WBGene00017777	F25B5.6c.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F25B5.6	WBGene00017777	F25B5.6c.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F25C8.1	WBGene00009104	F25C8.1	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F25D1.10	WBGene00200884	F25D1.10	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25D1.11	WBGene00201964	F25D1.11	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F25D1.2	WBGene00009107	F25D1.2.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F25D1.3	WBGene00009108	F25D1.3.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F25D7.5	WBGene00009114	F25D7.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25E5.2	WBGene00017783	F25E5.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F25F2.1	WBGene00009115	F25F2.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25F2.1	WBGene00009115	F25F2.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25F8.1	WBGene00017795	F25F8.1.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F25G6.8	WBGene00017799	F25G6.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25G6.9	WBGene00017800	F25G6.9.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F25H10.2	WBGene00196841	F25H10.2	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F25H10.3	WBGene00197087	F25H10.3	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F25H10.4	WBGene00197557	F25H10.4	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F25H10.5	WBGene00198295	F25H10.5	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F25H10.9	WBGene00201070	F25H10.9	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F25H2.12	WBGene00009123	F25H2.12a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25H2.12	WBGene00009123	F25H2.12b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25H2.14	WBGene00045138	F25H2.14	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25H2.15	WBGene00045162	F25H2.15	snoRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F25H2.16	WBGene00198190	F25H2.16	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F25H2.4	WBGene00009118	F25H2.4.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F25H2.6	WBGene00009120	F25H2.6.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F25H2.6	WBGene00009120	F25H2.6.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F25H2.7	WBGene00009121	F25H2.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F25H5.10	WBGene00077773	F25H5.10.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
F25H5.7	WBGene00009129	F25H5.7.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F26A3.1	WBGene00009140	F26A3.1.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F26A3.7	WBGene00009145	F26A3.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F26B1.5	WBGene00017817	F26B1.5.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
F26D11.4	WBGene00017821	F26D11.4	pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F26D2.3	WBGene00009148	F26D2.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F26D2.3	WBGene00009148	F26D2.3c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F26E4.14	WBGene00045369	F26E4.14	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F26E4.16	WBGene00197303	F26E4.16	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F26E4.18	WBGene00199873	F26E4.18	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F26F4.14	WBGene00198575	F26F4.14	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F26F4.2	WBGene00005012	F26F4.2.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F26F4.8	WBGene00005011	F26F4.8.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
F26F4.9	WBGene00017829	F26F4.9a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F26F4.9	WBGene00017829	F26F4.9b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F26G1.3	WBGene00017839	F26G1.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F26H11.10	WBGene00197866	F26H11.10	lincRNA	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F26H11.4	WBGene00009182	F26H11.4.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
F26H11.8	WBGene00195149	F26H11.8.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F26H11.9	WBGene00197433	F26H11.9	lincRNA	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F26H9.2	WBGene00009174	F26H9.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F26H9.5	WBGene00009177	F26H9.5.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F27C1.16	WBGene00200117	F27C1.16	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F27C1.17	WBGene00200654	F27C1.17	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F27C1.2	WBGene00017852	F27C1.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F27C1.2	WBGene00017852	F27C1.2b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F27C1.3	WBGene00017853	F27C1.3.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F27C1.4	WBGene00017854	F27C1.4.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F27C1.6	WBGene00017855	F27C1.6.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F27C1.6	WBGene00017855	F27C1.6.2	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F27D4.1	WBGene00009187	F27D4.1.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F27D4.12	WBGene00303056	F27D4.12.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F27E11.6	WBGene00195825	F27E11.6	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F27E5.3	WBGene00009193	F27E5.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28A10.1	WBGene00017869	F28A10.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28A10.2	WBGene00017870	F28A10.2	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28B12.6	WBGene00206371	F28B12.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28B3.10	WBGene00017889	F28B3.10.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F28B3.6	WBGene00017887	F28B3.6.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F28B3.6	WBGene00017887	F28B3.6.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F28B4.4	WBGene00017893	F28B4.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28B4.4	WBGene00017893	F28B4.4.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28B4.5	WBGene00197459	F28B4.5	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28B4.6	WBGene00198999	F28B4.6	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28B4.9	WBGene00199807	F28B4.9	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28C1.1	WBGene00009200	F28C1.1.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F28C1.12	WBGene00198355	F28C1.12	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28C6.10	WBGene00009209	F28C6.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28C6.11	WBGene00045130	F28C6.11	snoRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28C6.8	WBGene00009207	F28C6.8a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F28C6.8	WBGene00009207	F28C6.8b.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F28C6.9	WBGene00009208	F28C6.9a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28C6.9	WBGene00009208	F28C6.9b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28D1.19	WBGene00196206	F28D1.19	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28D1.20	WBGene00199516	F28D1.20	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28D1.21	WBGene00201552	F28D1.21	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28D1.22	WBGene00202371	F28D1.22	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28D9.4	WBGene00009220	F28D9.4.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
F28F8.7	WBGene00009224	F28F8.7a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F28F8.7	WBGene00009224	F28F8.7b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
F28F8.7	WBGene00009224	F28F8.7c.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F28F8.9	WBGene00044188	F28F8.9a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28F8.9	WBGene00044188	F28F8.9b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28F8.9	WBGene00044188	F28F8.9c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F28F9.14	WBGene00200814	F28F9.14	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28F9.8	WBGene00196154	F28F9.8	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28H1.1	WBGene00017908	F28H1.1.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F28H7.8	WBGene00009241	F28H7.8.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
F29F11.15	WBGene00200920	F29F11.15	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F29F11.20	WBGene00219209	F29F11.20.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F29F11.21	WBGene00219924	F29F11.21	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F29F11.7	WBGene00195382	F29F11.7	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F29F11.8	WBGene00195910	F29F11.8	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F29F11.9	WBGene00197398	F29F11.9	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F29G6.1	WBGene00009257	F29G6.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F29G9.1	WBGene00017930	F29G9.1.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F29G9.7	WBGene00017933	F29G9.7	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
F30A10.3	WBGene00009262	F30A10.3.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F30A10.3	WBGene00009262	F30A10.3.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
F30A10.9	WBGene00009266	F30A10.9.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F31C3.13	WBGene00195813	F31C3.13	lincRNA	0	0	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2
F31C3.14	WBGene00196396	F31C3.14	lincRNA	0	0	0	13	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	7
F31C3.15	WBGene00198814	F31C3.15	lincRNA	0	0	0	7	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	4
F31C3.16	WBGene00201398	F31C3.16	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
F31C3.2	WBGene00009284	F31C3.2a.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F31C3.2	WBGene00009284	F31C3.2b.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
F31C3.3	WBGene00009285	F31C3.3.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F31C3.6	WBGene00009288	F31C3.6a.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
F31C3.6	WBGene00009288	F31C3.6b	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
F31D4.2	WBGene00009290	F31D4.2.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F31D4.5	WBGene00009292	F31D4.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
