# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
R10E4.7	WBGene00011203	R10E4.7.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
R10E4.9	WBGene00011205	R10E4.9.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
R10E8.1	WBGene00011207	R10E8.1a.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R10E8.1	WBGene00011207	R10E8.1a.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R10E8.1	WBGene00011207	R10E8.1a.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R10E8.1	WBGene00011207	R10E8.1a.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R10E8.1	WBGene00011207	R10E8.1b	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R10E8.3	WBGene00011209	R10E8.3.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R10E8.7	WBGene00014821	R10E8.7	pseudogene	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R10E8.8	WBGene00011213	R10E8.8.1	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
R10E8.8	WBGene00011213	R10E8.8.2	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
R10E9.2	WBGene00011214	R10E9.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R10E9.3	WBGene00011215	R10E9.3a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R10E9.3	WBGene00011215	R10E9.3b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R10H10.6	WBGene00011224	R10H10.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R10H10.7	WBGene00011225	R10H10.7.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
R119.3	WBGene00020089	R119.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R119.5	WBGene00020090	R119.5a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R119.5	WBGene00020090	R119.5b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R11A5.3	WBGene00011231	R11A5.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R11A5.8	WBGene00220041	R11A5.8	snoRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R11A8.1	WBGene00011236	R11A8.1.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
R11B5.11	WBGene00201346	R11B5.11	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R11B5.12	WBGene00202393	R11B5.12	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R11B5.5	WBGene00197495	R11B5.5	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R11B5.8	WBGene00199424	R11B5.8	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
R11B5.9	WBGene00200360	R11B5.9	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R11B5.t1	WBGene00023124	R11B5.t1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R11B5.t3	WBGene00023126	R11B5.t3	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
R11D1.1	WBGene00011242	R11D1.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.1	WBGene00011242	R11D1.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.1	WBGene00011242	R11D1.1c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.1	WBGene00011242	R11D1.1d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.10	WBGene00011248	R11D1.10a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.10	WBGene00011248	R11D1.10b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.12	WBGene00045336	R11D1.12a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.12	WBGene00045336	R11D1.12b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.13	WBGene00045517	R11D1.13.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R11D1.2	WBGene00011243	R11D1.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11D1.7	WBGene00011246	R11D1.7.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R11E3.1	WBGene00020003	R11E3.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R11E3.16	WBGene00201848	R11E3.16	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R12B2.2	WBGene00020018	R12B2.2.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R12B2.3	WBGene00020019	R12B2.3.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R12C12.13	WBGene00220043	R12C12.13	lincRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
R12C12.5	WBGene00020025	R12C12.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R12C12.6	WBGene00020026	R12C12.6a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R12C12.6	WBGene00020026	R12C12.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R12C12.6	WBGene00020026	R12C12.6b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R12C12.7	WBGene00020027	R12C12.7.1	protein_coding	1	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
R12C12.7	WBGene00020027	R12C12.7.2	protein_coding	1	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
R12C12.8	WBGene00020028	R12C12.8a	pseudogene	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
R12C12.8	WBGene00020028	R12C12.8b	pseudogene	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
R12E2.11	WBGene00020036	R12E2.11.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R12E2.11	WBGene00020036	R12E2.11.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
R12E2.13	WBGene00020038	R12E2.13.1	protein_coding	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R12E2.17	WBGene00044929	R12E2.17	snoRNA	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
R12E2.18	WBGene00197595	R12E2.18	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R13.5	WBGene00014825	R13.5	pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R13A1.1	WBGene00020041	R13A1.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R13A1.13	WBGene00195627	R13A1.13	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R13A1.14	WBGene00196583	R13A1.14	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R13A1.5	WBGene00020043	R13A1.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R13D7.2	WBGene00020054	R13D7.2.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R13H4.10	WBGene00198908	R13H4.10	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R13H4.11	WBGene00199897	R13H4.11	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R144.16	WBGene00201261	R144.16	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R144.19	WBGene00220249	R144.19.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
R148.3	WBGene00020102	R148.3a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R148.3	WBGene00020102	R148.3b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R148.t2	WBGene00023332	R148.t2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R148.t3	WBGene00023333	R148.t3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R151.10	WBGene00020113	R151.10.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R151.10	WBGene00020113	R151.10.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R151.11	WBGene00023466	R151.11	snoRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
R151.12	WBGene00044943	R151.12	snoRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.13	WBGene00044944	R151.13	snoRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.16	WBGene00198286	R151.16	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
R151.17	WBGene00199701	R151.17	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.2	WBGene00020107	R151.2a.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.2	WBGene00020107	R151.2b.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.2	WBGene00020107	R151.2b.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.2	WBGene00020107	R151.2b.3	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.2	WBGene00020107	R151.2b.4	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.2	WBGene00020107	R151.2c.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.2	WBGene00020107	R151.2d.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.2	WBGene00020107	R151.2d.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
R151.8	WBGene00020111	R151.8.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
R166.10	WBGene00220052	R166.10	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R166.11	WBGene00220053	R166.11	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R166.3	WBGene00011303	R166.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R166.6	WBGene00014492	R166.6	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
R166.7	WBGene00045074	R166.7	snoRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R173.3	WBGene00020125	R173.3.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
R173.3	WBGene00020125	R173.3.2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
R173.6	WBGene00196085	R173.6	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
R173.7	WBGene00196665	R173.7	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R186.1	WBGene00011305	R186.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R186.3	WBGene00011306	R186.3.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
R186.8	WBGene00011309	R186.8.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R186.8	WBGene00011309	R186.8.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R31.2	WBGene00011270	R31.2a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R31.2	WBGene00011270	R31.2b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R31.2	WBGene00011270	R31.2b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R31.2	WBGene00011270	R31.2c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R31.2	WBGene00011270	R31.2d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R74.7	WBGene00011281	R74.7.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R74.8	WBGene00011282	R74.8a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R74.8	WBGene00011282	R74.8a.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R74.8	WBGene00011282	R74.8b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
R74.8	WBGene00011282	R74.8b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01B7.1	WBGene00014827	T01B7.1	pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01B7.10	WBGene00195862	T01B7.10	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T01B7.12	WBGene00198664	T01B7.12	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01B7.13	WBGene00206502	T01B7.13.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T01B7.5	WBGene00011311	T01B7.5a.1	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
T01B7.5	WBGene00011311	T01B7.5a.2	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
T01B7.5	WBGene00011311	T01B7.5b.1	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
T01B7.9	WBGene00011314	T01B7.9.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01B7.9	WBGene00011314	T01B7.9.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01C3.11	WBGene00011325	T01C3.11a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01C3.11	WBGene00011325	T01C3.11a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01C3.11	WBGene00011325	T01C3.11b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01D1.7	WBGene00044428	T01D1.7.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T01E8.10	WBGene00271805	T01E8.10	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T01G1.2	WBGene00011337	T01G1.2.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T01G1.4	WBGene00044025	T01G1.4.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T01G1.5	WBGene00197129	T01G1.5	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T01G1.6	WBGene00198548	T01G1.6	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
T01G1.7	WBGene00202089	T01G1.7	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T01G9.2	WBGene00011344	T01G9.2a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T01G9.2	WBGene00011344	T01G9.2b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T02C12.5	WBGene00194692	T02C12.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
T02E1.8	WBGene00011380	T02E1.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02E1.8	WBGene00011380	T02E1.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02G5.11	WBGene00020167	T02G5.11a	pseudogene	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
T02G5.11	WBGene00020167	T02G5.11b	pseudogene	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
T02G5.15	WBGene00206521	T02G5.15.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02G5.3	WBGene00020163	T02G5.3.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T02G5.4	WBGene00020164	T02G5.4	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
T02G5.7	WBGene00020166	T02G5.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02G6.7	WBGene00011390	T02G6.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02H6.1	WBGene00020171	T02H6.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02H6.1	WBGene00020171	T02H6.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02H6.10	WBGene00020180	T02H6.10.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T02H6.11	WBGene00020181	T02H6.11.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T02H6.6	WBGene00020176	T02H6.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02H6.7	WBGene00020177	T02H6.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02H6.8	WBGene00020178	T02H6.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T02H6.9	WBGene00020179	T02H6.9.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
T03E6.13	WBGene00197060	T03E6.13	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T03E6.t1	WBGene00014499	T03E6.t1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T03F6.7	WBGene00044228	T03F6.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T03F6.9	WBGene00045482	T03F6.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T03F7.14	WBGene00199371	T03F7.14	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T03F7.7	WBGene00011404	T03F7.7a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T03F7.7	WBGene00011404	T03F7.7b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T03F7.8	WBGene00045071	T03F7.8	snoRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T04A8.13	WBGene00011414	T04A8.13.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T04A8.17	WBGene00045118	T04A8.17	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T04A8.18	WBGene00119203	T04A8.18.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
T04A8.7	WBGene00011409	T04A8.7a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T04A8.7	WBGene00011409	T04A8.7b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T04A8.8	WBGene00011410	T04A8.8.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T04C4.3	WBGene00235277	T04C4.3.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T04D3.5	WBGene00011434	T04D3.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T04D3.5	WBGene00011434	T04D3.5.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T04D3.t2	WBGene00014501	T04D3.t2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T04F3.1	WBGene00011436	T04F3.1a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T04F3.1	WBGene00011436	T04F3.1b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T04H1.11	WBGene00197454	T04H1.11	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T04H1.13	WBGene00303076	T04H1.13.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T04H1.2	WBGene00011449	T04H1.2.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T04H1.2	WBGene00011449	T04H1.2.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T05A1.16	WBGene00197748	T05A1.16	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T05A1.17	WBGene00198769	T05A1.17	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T05A1.5	WBGene00011456	T05A1.5a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
T05A1.5	WBGene00011456	T05A1.5b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
T05A7.11	WBGene00044383	T05A7.11.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T05A7.6	WBGene00020223	T05A7.6.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T05B11.7	WBGene00044342	T05B11.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T05B11.9	WBGene00197127	T05B11.9	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T05E12.6	WBGene00011487	T05E12.6a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T05E12.6	WBGene00011487	T05E12.6b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
T05E7.1	WBGene00020258	T05E7.1.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T05F1.2	WBGene00011489	T05F1.2.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T05F1.4	WBGene00011490	T05F1.4.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
T05F1.5	WBGene00011491	T05F1.5.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
T05H10.3	WBGene00011508	T05H10.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
T05H10.4	WBGene00011509	T05H10.4a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T05H10.4	WBGene00011509	T05H10.4a.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
T05H10.4	WBGene00011509	T05H10.4b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
